#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
150,-24701871.237305,4489356.402824,0.000000,4268250.951798,4291672.231805,-1857586.671148,3970726.743748
151,-24618280.321777,4501004.736642,0.000000,4268250.951798,4291672.231805,2296930.272585,3970726.743748
152,-24479604.678650,4520507.692880,0.000000,4268250.951798,4291672.231805,-2051170.948330,3970726.743748
153,-24472435.320313,4521521.987174,0.000000,4268250.951798,4291672.231805,-1894846.600042,3970726.743748
154,-24439882.490234,4526134.839126,0.000000,4268250.951798,4291672.231805,2252898.519285,3970726.743748
155,-24304911.730469,4545389.332207,0.000000,4268250.951798,4291672.231805,-695159.101854,3970726.743748
156,-24298869.123047,4546256.173090,0.000000,4268250.951798,4291672.231805,-2394511.831479,3970726.743748
157,-24268763.734375,4550581.060121,0.000000,4268250.951798,4291672.231805,-826319.847360,3970726.743748
158,-24230613.697266,4556076.249320,0.000000,4268250.951798,4291672.231805,-3112950.523606,3970726.743748
159,-24138412.484375,4569424.198822,0.000000,4268250.951798,4291672.231805,-27563.639381,3970726.743748
160,-24016447.054688,4587225.879794,0.000000,4268250.951798,4291672.231805,2607300.133255,3970726.743748
161,-23931735.434082,4599686.230551,0.000000,4268250.951798,4291672.231805,-455187.978350,3970726.743748
162,-23874904.980469,4608089.290125,0.000000,4268250.951798,4291672.231805,2025533.758684,3970726.743748
163,-23834011.872559,4614157.450469,0.000000,4268250.951798,4291672.231805,-448058.400122,3970726.743748
164,-23757880.812500,4625502.544806,0.000000,4268250.951798,4291672.231805,2104923.199521,3970726.743748
165,-23667235.161621,4639091.427134,0.000000,4268250.951798,4291672.231805,-1382254.192666,3970726.743748
166,-23664749.259766,4639465.324842,0.000000,4268250.951798,4291672.231805,-936998.088389,3970726.743748
167,-23331611.213379,4690157.990195,0.000000,4268250.951798,4291672.231805,1096258.805341,3970726.743748
168,-23156936.586914,4717195.167604,0.000000,4268250.951798,4291672.231805,-1301920.439748,3970726.743748
169,-22919899.023438,4754376.346768,0.000000,4268250.951798,4291672.231805,-1243514.806279,3970726.743748
170,-22866430.347656,4762840.292423,0.000000,4268250.951798,4291672.231805,4230468.601836,3970726.743748
171,-22102771.578613,4886711.028448,0.000000,4268250.951798,4291672.231805,65120.133267,3970726.743748
172,-21893633.411133,4921575.111561,0.000000,4268250.951798,4291672.231805,-1812437.747575,3970726.743748
173,-21840504.775391,4930494.041831,0.000000,4268250.951798,4291672.231805,-3304559.183227,3970726.743748
174,-21814746.111328,4934827.240062,0.000000,4268250.951798,4291672.231805,496069.235690,3970726.743748
175,-21794132.500000,4938299.133177,0.000000,4268250.951798,4291672.231805,-200707.183210,3970726.743748
176,-21772183.640625,4942000.024007,0.000000,4268250.951798,4291672.231805,2374838.381693,3970726.743748
177,-21721767.882813,4950516.822849,0.000000,4268250.951798,4291672.231805,-3001659.423625,3970726.743748
178,-21705211.189453,4953318.609328,0.000000,4268250.951798,4291672.231805,-1006804.070221,3970726.743748
179,-21704490.796875,4953440.571128,0.000000,4268250.951798,4291672.231805,2331957.178535,3970726.743748
180,-21540837.009766,4981263.503004,0.000000,4268250.951798,4291672.231805,3093900.472042,3970726.743748
181,-21454446.087891,4996043.653323,0.000000,4268250.951798,4291672.231805,2069996.993168,3970726.743748
182,-21007729.769531,5073468.317841,0.000000,4268250.951798,4291672.231805,1313576.536978,3970726.743748
183,-21004499.480469,5074034.172007,0.000000,4268250.951798,4291672.231805,-2601041.962120,3970726.743748
184,-20830067.929688,5104714.406284,0.000000,4268250.951798,4291672.231805,-104858.454218,3970726.743748
185,-20823225.520508,5105922.860905,0.000000,4268250.951798,4291672.231805,432334.530453,3970726.743748
186,-20745549.317993,5119667.485218,0.000000,4268250.951798,4291672.231805,1008603.627168,3970726.743748
187,-20499376.441406,5163539.831250,0.000000,4268250.951798,4291672.231805,2012680.661061,3970726.743748
188,-20284168.308594,5202275.880062,0.000000,4268250.951798,4291672.231805,-340324.284887,3970726.743748
189,-20239122.208008,5210428.216308,0.000000,4268250.951798,4291672.231805,-376150.213928,3970726.743748
190,-20007202.056641,5252639.367165,0.000000,4268250.951798,4291672.231805,-4431322.076153,3970726.743748
191,-19402225.700562,5364575.015909,0.000000,4268250.951798,4291672.231805,2496896.454623,3970726.743748
192,-19363011.407227,5371918.975164,0.000000,4268250.951798,4291672.231805,-1370617.163766,3970726.743748
193,-19205494.515625,5401523.731939,0.000000,4268250.951798,4291672.231805,2903992.546877,3970726.743748
194,-19204290.609375,5401750.647236,0.000000,4268250.951798,4291672.231805,-2104315.930309,3970726.743748
195,-18683852.142578,5500739.563383,0.000000,4268250.951798,4291672.231805,2870938.349784,3970726.743748
196,-18616060.750977,5513762.523406,0.000000,4268250.951798,4291672.231805,-2732935.377126,3970726.743748
197,-18491021.253906,5537859.023136,0.000000,4268250.951798,4291672.231805,1671647.507802,3970726.743748
198,-18267617.813965,5581153.120893,0.000000,4268250.951798,4291672.231805,-68516.042489,3970726.743748
199,-16945172.955078,5843428.304641,0.000000,4268250.951798,4291672.231805,3846381.881661,3970726.743748
