#Portfolio,Sample,AsOfDate,Time,InitialMargin,Currency,SimmSide,Depth
CPTY_A,99,2027-02-05,11.000262,440850.187500,,Call,0
CPTY_A,99,2027-05-05,11.244098,321976.062500,,Call,0
CPTY_A,99,2027-08-05,11.496152,328725.843750,,Call,0
CPTY_A,99,2027-11-05,11.748207,365914.156250,,Call,0
CPTY_A,99,2028-02-07,12.005464,235759.000000,,Call,0
CPTY_A,99,2028-05-05,12.245902,274889.093750,,Call,0
CPTY_A,99,2028-08-07,12.502732,283555.656250,,Call,0
CPTY_A,99,2028-11-06,12.751366,299013.500000,,Call,0
CPTY_A,99,2029-02-05,13.000262,275108.375000,,Call,0
CPTY_A,99,2029-05-08,13.252317,277639.343750,,Call,0
CPTY_A,99,2029-08-06,13.498892,266600.906250,,Call,0
CPTY_A,99,2029-11-05,13.748207,220083.968750,,Call,0
CPTY_A,99,2030-02-05,14.000262,219359.734375,,Call,0
CPTY_A,99,2030-05-07,14.249577,185373.343750,,Call,0
CPTY_A,99,2030-08-05,14.496152,214384.765625,,Call,0
CPTY_A,99,2030-11-05,14.748207,212597.578125,,Call,0
CPTY_A,99,2031-02-05,15.000262,190057.765625,,Call,0
CPTY_A,99,2031-05-06,15.246837,241954.781250,,Call,0
CPTY_A,99,2031-08-05,15.496152,177412.500000,,Call,0
CPTY_A,99,2031-11-05,15.748207,159739.812500,,Call,0
CPTY_A,99,2032-02-05,16.000000,172429.015625,,Call,0
CPTY_A,99,2032-05-05,16.245902,146342.703125,,Call,0
CPTY_A,99,2032-08-05,16.497268,126348.421875,,Call,0
CPTY_A,99,2032-11-05,16.748634,89491.085938,,Call,0
CPTY_A,99,2033-02-07,17.005741,106513.437500,,Call,0
CPTY_A,99,2033-05-05,17.244098,93869.984375,,Call,0
CPTY_A,99,2033-08-05,17.496152,92419.429688,,Call,0
CPTY_A,99,2033-11-07,17.753687,70371.664063,,Call,0
CPTY_A,99,2034-02-06,18.003002,76239.265625,,Call,0
CPTY_A,99,2034-05-05,18.244098,59238.261719,,Call,0
CPTY_A,99,2034-08-07,18.501632,52469.152344,,Call,0
CPTY_A,99,2034-11-06,18.750947,40966.843750,,Call,0
CPTY_A,99,2035-02-05,19.000262,38662.449219,,Call,0
CPTY_A,99,2035-05-08,19.252317,18522.603516,,Call,0
CPTY_A,99,2035-08-06,19.498892,14616.813477,,Call,0
CPTY_A,99,2035-11-05,19.748207,4947.144043,,Call,0
CPTY_A,99,2036-02-05,20.000000,5499.609863,,Call,0
CPTY_A,99,2036-05-06,20.248634,0.000000,,Call,0
CPTY_A,99,2036-08-05,20.497268,0.000000,,Call,0
CPTY_A,99,2036-11-05,20.748634,0.000000,,Call,0
CPTY_A,99,2037-02-05,21.000262,0.000000,,Call,0
CPTY_A,99,2037-05-05,21.244098,0.000000,,Call,0
CPTY_A,99,2037-08-05,21.496152,0.000000,,Call,0
CPTY_A,99,2037-11-05,21.748207,0.000000,,Call,0
CPTY_A,99,2038-02-05,22.000262,0.000000,,Call,0
CPTY_A,100,2016-02-05,0.000000,0.000000,,Call,0
CPTY_A,100,2016-05-06,0.248634,4053243.500000,,Call,0
CPTY_A,100,2016-08-05,0.497268,4122002.750000,,Call,0
CPTY_A,100,2016-11-07,0.754098,2938692.750000,,Call,0
CPTY_A,100,2017-02-06,1.003002,3705556.750000,,Call,0
CPTY_A,100,2017-05-05,1.244098,3789574.750000,,Call,0
CPTY_A,100,2017-08-07,1.501632,4139248.000000,,Call,0
CPTY_A,100,2017-11-06,1.750947,3666312.750000,,Call,0
CPTY_A,100,2018-02-05,2.000262,4243518.000000,,Call,0
CPTY_A,100,2018-05-08,2.252317,3691258.000000,,Call,0
CPTY_A,100,2018-08-06,2.498892,3950285.000000,,Call,0
CPTY_A,100,2018-11-05,2.748207,4532286.000000,,Call,0
CPTY_A,100,2019-02-05,3.000262,5139035.000000,,Call,0
CPTY_A,100,2019-05-07,3.249577,4552145.500000,,Call,0
CPTY_A,100,2019-08-05,3.496152,4870020.500000,,Call,0
CPTY_A,100,2019-11-05,3.748207,4797175.000000,,Call,0
CPTY_A,100,2020-02-05,4.000000,3998376.500000,,Call,0
CPTY_A,100,2020-05-05,4.245902,5235684.500000,,Call,0
CPTY_A,100,2020-08-05,4.497268,3942511.000000,,Call,0
CPTY_A,100,2020-11-05,4.748634,3556170.500000,,Call,0
CPTY_A,100,2021-02-05,5.000262,3106253.250000,,Call,0
CPTY_A,100,2021-05-05,5.244098,3540217.000000,,Call,0
CPTY_A,100,2021-08-05,5.496152,3578733.750000,,Call,0
CPTY_A,100,2021-11-05,5.748207,2701300.000000,,Call,0
CPTY_A,100,2022-02-07,6.005741,3230086.750000,,Call,0
CPTY_A,100,2022-05-05,6.244098,3020425.750000,,Call,0
CPTY_A,100,2022-08-05,6.496152,2705825.750000,,Call,0
CPTY_A,100,2022-11-07,6.753687,2805092.250000,,Call,0
CPTY_A,100,2023-02-06,7.003002,2953365.250000,,Call,0
CPTY_A,100,2023-05-05,7.244098,2646352.500000,,Call,0
CPTY_A,100,2023-08-07,7.501632,3007966.500000,,Call,0
CPTY_A,100,2023-11-06,7.750947,2281275.750000,,Call,0
CPTY_A,100,2024-02-05,8.000000,2422045.250000,,Call,0
CPTY_A,100,2024-05-07,8.251366,2713531.250000,,Call,0
CPTY_A,100,2024-08-05,8.497268,2216080.750000,,Call,0
CPTY_A,100,2024-11-05,8.748634,2269811.000000,,Call,0
CPTY_A,100,2025-02-05,9.000262,2103010.000000,,Call,0
CPTY_A,100,2025-05-06,9.246837,2431285.000000,,Call,0
CPTY_A,100,2025-08-05,9.496152,2320231.250000,,Call,0
CPTY_A,100,2025-11-05,9.748207,2246310.000000,,Call,0
CPTY_A,100,2026-02-05,10.000262,325391.250000,,Call,0
CPTY_A,100,2026-05-05,10.244098,336364.000000,,Call,0
CPTY_A,100,2026-08-05,10.496152,356897.187500,,Call,0
CPTY_A,100,2026-11-05,10.748207,330805.718750,,Call,0
