#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2035-06-05,19.329029,57079.34,59040.92,290594.00,0.00,83695.18,674065.10,472529.91,620757.00
CPTY_A,2035-07-05,19.411221,57020.73,59544.89,296827.59,0.00,83745.35,674065.10,470883.70,620982.72
CPTY_A,2035-08-06,19.498892,57246.58,60131.48,297910.97,0.00,84223.06,674065.10,469145.19,621221.39
CPTY_A,2035-09-05,19.581084,74746.92,7011.56,242423.89,0.00,110149.17,674065.10,467638.30,621443.20
CPTY_A,2035-10-05,19.663276,74745.90,7010.00,242215.13,0.00,110326.97,674065.10,466144.75,621663.16
CPTY_A,2035-11-05,19.748207,74745.80,7009.91,242199.77,0.00,110512.42,674065.10,464615.28,621888.52
CPTY_A,2035-12-05,19.830399,74746.68,7010.29,242177.78,0.00,110693.62,674065.10,463148.36,622104.78
CPTY_A,2036-01-07,19.920765,74746.54,7010.79,242334.56,0.00,110891.65,674065.10,461550.43,622340.49
CPTY_A,2036-02-05,20.000000,74747.22,7011.61,242369.34,0.00,111067.16,674065.10,460161.90,622545.41
CPTY_A,2036-03-05,20.079235,0.00,0.00,0.00,0.00,0.00,674065.10,0.00,0.00
CPTY_A,2036-04-07,20.169399,0.00,0.00,0.00,0.00,0.00,674065.10,0.00,0.00
