#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
996,-27687587.386963,7013588.101928,0.000000,8006975.878423,8238989.020262,-2460325.315180,11138628.005967
997,-27680436.564453,7014204.069443,0.000000,8006975.878423,8238989.020262,-2338261.969473,11138628.005967
998,-27677418.313354,7014465.733582,0.000000,8006975.878423,8238989.020262,-1251184.132922,11138628.005967
999,-27675695.455078,7014615.540375,0.000000,8006975.878423,8238989.020262,-2565553.887006,11138628.005967
1000,-27673094.346680,7014842.326401,0.000000,8006975.878423,8238989.020262,-351336.544105,11138628.005967
1001,-27664479.623047,7015598.695967,0.000000,8006975.878423,8238989.020262,-166254.058395,11138628.005967
1002,-27661109.496094,7015896.793270,0.000000,8006975.878423,8238989.020262,-367055.420293,11138628.005967
1003,-27651591.555664,7016745.366075,0.000000,8006975.878423,8238989.020262,1465438.313204,11138628.005967
1004,-27646438.664063,7017208.890775,0.000000,8006975.878423,8238989.020262,3425295.825596,11138628.005967
1005,-27646305.915588,7017220.870286,0.000000,8006975.878423,8238989.020262,-1217560.761286,11138628.005967
1006,-27646167.445313,7017233.368190,0.000000,8006975.878423,8238989.020262,-6624553.582614,11138628.005967
1007,-27644539.855469,7017380.426016,0.000000,8006975.878423,8238989.020262,811690.953036,11138628.005967
1008,-27637952.515625,7017978.559516,0.000000,8006975.878423,8238989.020262,-1198448.364163,11138628.005967
1009,-27637562.335938,7018014.136246,0.000000,8006975.878423,8238989.020262,-1242970.318490,11138628.005967
1010,-27625670.689453,7019106.371308,0.000000,8006975.878423,8238989.020262,-7079439.950247,11138628.005967
1011,-27613699.971680,7020221.413330,0.000000,8006975.878423,8238989.020262,-2387492.796477,11138628.005967
1012,-27609559.578125,7020610.709144,0.000000,8006975.878423,8238989.020262,-2764160.444248,11138628.005967
1013,-27608357.250000,7020724.106036,0.000000,8006975.878423,8238989.020262,1170125.011271,11138628.005967
1014,-27606530.115234,7020896.732214,0.000000,8006975.878423,8238989.020262,-158207.321150,11138628.005967
1015,-27605788.413086,7020966.911222,0.000000,8006975.878423,8238989.020262,3297649.248582,11138628.005967
1016,-27604036.597656,7021132.903508,0.000000,8006975.878423,8238989.020262,-2761966.574973,11138628.005967
1017,-27601326.811523,7021390.325099,0.000000,8006975.878423,8238989.020262,-1834308.682465,11138628.005967
1018,-27600569.046875,7021462.453329,0.000000,8006975.878423,8238989.020262,1241165.804894,11138628.005967
1019,-27591427.636719,7022337.502171,0.000000,8006975.878423,8238989.020262,47177.772113,11138628.005967
1020,-27590340.851563,7022442.137306,0.000000,8006975.878423,8238989.020262,2417991.683273,11138628.005967
1021,-27585851.736328,7022875.707209,0.000000,8006975.878423,8238989.020262,1607552.836988,11138628.005967
1022,-27582326.348633,7023217.732986,0.000000,8006975.878423,8238989.020262,-2822285.099563,11138628.005967
1023,-27571084.008789,7024317.459193,0.000000,8006975.878423,8238989.020262,-1343601.297653,11138628.005967
1024,-27564358.777344,7024981.883046,0.000000,8006975.878423,8238989.020262,-461622.364588,11138628.005967
1025,-27554327.501465,7025982.053475,0.000000,8006975.878423,8238989.020262,-4857302.367160,11138628.005967
1026,-27551687.373047,7026247.103368,0.000000,8006975.878423,8238989.020262,909227.180857,11138628.005967
1027,-27544591.894531,7026963.185763,0.000000,8006975.878423,8238989.020262,196601.699084,11138628.005967
1028,-27543830.062500,7027040.395250,0.000000,8006975.878423,8238989.020262,-2394489.866434,11138628.005967
1029,-27542997.332031,7027124.862104,0.000000,8006975.878423,8238989.020262,294203.263736,11138628.005967
1030,-27539166.375000,7027514.418768,0.000000,8006975.878423,8238989.020262,-1409065.076838,11138628.005967
1031,-27532680.091797,7028177.614753,0.000000,8006975.878423,8238989.020262,5797797.090246,11138628.005967
1032,-27524043.417969,7029067.759289,0.000000,8006975.878423,8238989.020262,-30360.032830,11138628.005967
1033,-27521984.577148,7029281.148411,0.000000,8006975.878423,8238989.020262,4351689.849314,11138628.005967
1034,-27519239.656250,7029566.360921,0.000000,8006975.878423,8238989.020262,-3997600.591806,11138628.005967
1035,-27517778.513672,7029718.514689,0.000000,8006975.878423,8238989.020262,2943360.625316,11138628.005967
1036,-27505139.498047,7031044.310980,0.000000,8006975.878423,8238989.020262,3061212.560658,11138628.005967
1037,-27496497.675781,7031960.770600,0.000000,8006975.878423,8238989.020262,369422.634969,11138628.005967
1038,-27496182.408203,7031994.357368,0.000000,8006975.878423,8238989.020262,1428983.522742,11138628.005967
1039,-27495384.928955,7032079.364178,0.000000,8006975.878423,8238989.020262,-3457712.732844,11138628.005967
1040,-27489894.593750,7032666.471187,0.000000,8006975.878423,8238989.020262,727598.377546,11138628.005967
1041,-27467112.367188,7035137.519771,0.000000,8006975.878423,8238989.020262,-4736563.676917,11138628.005967
1042,-27450902.457031,7036929.873443,0.000000,8006975.878423,8238989.020262,-2669575.223003,11138628.005967
1043,-27444591.245117,7037635.390705,0.000000,8006975.878423,8238989.020262,-1183679.246012,11138628.005967
1044,-27440782.785156,7038063.211363,0.000000,8006975.878423,8238989.020262,225909.238193,11138628.005967
1045,-27430558.261719,7039219.520129,0.000000,8006975.878423,8238989.020262,3464000.868685,11138628.005967
1046,-27419812.142578,7040446.975288,0.000000,8006975.878423,8238989.020262,1725846.960328,11138628.005967
1047,-27418909.142578,7040550.686086,0.000000,8006975.878423,8238989.020262,3054376.468184,11138628.005967
1048,-27400248.841797,7042713.526251,0.000000,8006975.878423,8238989.020262,1499847.725165,11138628.005967
1049,-27392894.687500,7043576.225052,0.000000,8006975.878423,8238989.020262,-1558254.795526,11138628.005967
1050,-27392799.862549,7043587.386790,0.000000,8006975.878423,8238989.020262,-2004962.350195,11138628.005967
1051,-27388413.148438,7044104.800599,0.000000,8006975.878423,8238989.020262,-2704857.917529,11138628.005967
1052,-27384744.039063,7044539.164199,0.000000,8006975.878423,8238989.020262,449992.707533,11138628.005967
1053,-27378456.240234,7045286.908568,0.000000,8006975.878423,8238989.020262,-1294032.788145,11138628.005967
1054,-27376361.992188,7045536.901031,0.000000,8006975.878423,8238989.020262,-107143.377013,11138628.005967
1055,-27367780.173828,7046566.250491,0.000000,8006975.878423,8238989.020262,3923914.753014,11138628.005967
1056,-27365687.742188,7046818.429401,0.000000,8006975.878423,8238989.020262,-251285.136244,11138628.005967
1057,-27364598.382813,7046949.904903,0.000000,8006975.878423,8238989.020262,-1469743.631003,11138628.005967
1058,-27353767.378906,7048264.047624,0.000000,8006975.878423,8238989.020262,3354677.151616,11138628.005967
1059,-27348138.590576,7048951.977210,0.000000,8006975.878423,8238989.020262,-1864550.321171,11138628.005967
1060,-27344011.057617,7049458.592657,0.000000,8006975.878423,8238989.020262,4121436.947719,11138628.005967
1061,-27342267.996094,7049673.086600,0.000000,8006975.878423,8238989.020262,-313197.555117,11138628.005967
1062,-27337528.394531,7050257.972623,0.000000,8006975.878423,8238989.020262,-432771.746939,11138628.005967
1063,-27334188.687988,7050671.554914,0.000000,8006975.878423,8238989.020262,1001783.062734,11138628.005967
1064,-27327174.296875,7051544.101606,0.000000,8006975.878423,8238989.020262,981761.040388,11138628.005967
1065,-27319720.132813,7052477.141647,0.000000,8006975.878423,8238989.020262,-1509216.351917,11138628.005967
1066,-27319592.203125,7052493.206690,0.000000,8006975.878423,8238989.020262,-2084963.834932,11138628.005967
1067,-27318938.718750,7052575.296781,0.000000,8006975.878423,8238989.020262,-688625.744744,11138628.005967
1068,-27318505.670898,7052629.721085,0.000000,8006975.878423,8238989.020262,-1065604.759833,11138628.005967
1069,-27314167.246094,7053176.073213,0.000000,8006975.878423,8238989.020262,8378305.213227,11138628.005967
1070,-27311301.231232,7053538.107348,0.000000,8006975.878423,8238989.020262,-2140115.705580,11138628.005967
1071,-27310802.084503,7053601.249490,0.000000,8006975.878423,8238989.020262,-1573850.672454,11138628.005967
1072,-27308217.253906,7053928.658423,0.000000,8006975.878423,8238989.020262,2168524.817026,11138628.005967
1073,-27307781.809082,7053983.884788,0.000000,8006975.878423,8238989.020262,-3105708.027298,11138628.005967
1074,-27307740.359375,7053989.142809,0.000000,8006975.878423,8238989.020262,-128048.973871,11138628.005967
1075,-27306234.621094,7054180.275184,0.000000,8006975.878423,8238989.020262,-476785.132440,11138628.005967
1076,-27303427.251785,7054537.280496,0.000000,8006975.878423,8238989.020262,-883635.644076,11138628.005967
1077,-27294958.812500,7055619.306095,0.000000,8006975.878423,8238989.020262,1511646.613148,11138628.005967
1078,-27288671.732422,7056427.586552,0.000000,8006975.878423,8238989.020262,1242245.727003,11138628.005967
1079,-27287522.843750,7056575.747736,0.000000,8006975.878423,8238989.020262,1206531.390568,11138628.005967
1080,-27283657.029541,7057075.322991,0.000000,8006975.878423,8238989.020262,268109.652239,11138628.005967
1081,-27282774.304688,7057189.621080,0.000000,8006975.878423,8238989.020262,1857956.067606,11138628.005967
1082,-27280714.011719,7057456.719163,0.000000,8006975.878423,8238989.020262,522105.898631,11138628.005967
1083,-27277495.648438,7057874.859911,0.000000,8006975.878423,8238989.020262,-6549083.410865,11138628.005967
1084,-27275811.792969,7058094.074012,0.000000,8006975.878423,8238989.020262,-1659355.988102,11138628.005967
1085,-27275777.007813,7058098.605746,0.000000,8006975.878423,8238989.020262,-2357528.327554,11138628.005967
1086,-27272059.883789,7058583.610864,0.000000,8006975.878423,8238989.020262,-392669.438225,11138628.005967
1087,-27260189.855469,7060142.294333,0.000000,8006975.878423,8238989.020262,6812382.768179,11138628.005967
1088,-27255823.414063,7060719.454426,0.000000,8006975.878423,8238989.020262,2018049.532864,11138628.005967
1089,-27253299.029297,7061054.059834,0.000000,8006975.878423,8238989.020262,-1159853.449349,11138628.005967
1090,-27250598.115234,7061412.818467,0.000000,8006975.878423,8238989.020262,-1652705.332235,11138628.005967
1091,-27248443.233398,7061699.607643,0.000000,8006975.878423,8238989.020262,1586723.995583,11138628.005967
1092,-27247574.179688,7061815.408809,0.000000,8006975.878423,8238989.020262,-1191166.067654,11138628.005967
1093,-27216919.003906,7065951.813003,0.000000,8006975.878423,8238989.020262,-1059885.429933,11138628.005967
1094,-27211071.845215,7066752.180022,0.000000,8006975.878423,8238989.020262,4121177.595323,11138628.005967
1095,-27209104.992188,7067022.225138,0.000000,8006975.878423,8238989.020262,-2653957.632282,11138628.005967
1096,-27206261.736328,7067413.327855,0.000000,8006975.878423,8238989.020262,-3620875.446680,11138628.005967
1097,-27205022.104980,7067584.114582,0.000000,8006975.878423,8238989.020262,1502450.931548,11138628.005967
1098,-27202454.885254,7067938.327010,0.000000,8006975.878423,8238989.020262,-1881474.077623,11138628.005967
1099,-27199262.269531,7068379.808592,0.000000,8006975.878423,8238989.020262,1730443.124409,11138628.005967
1100,-27195230.932571,7068938.822125,0.000000,8006975.878423,8238989.020262,302130.883108,11138628.005967
1101,-27192559.511719,7069310.214086,0.000000,8006975.878423,8238989.020262,-4229870.654212,11138628.005967
1102,-27188648.781250,7069855.271087,0.000000,8006975.878423,8238989.020262,-1605044.678635,11138628.005967
1103,-27178132.343750,7071329.075511,0.000000,8006975.878423,8238989.020262,-654764.289142,11138628.005967
1104,-27175411.574219,7071712.289207,0.000000,8006975.878423,8238989.020262,-2729576.873023,11138628.005967
1105,-27172344.469727,7072145.227947,0.000000,8006975.878423,8238989.020262,-1226857.347014,11138628.005967
1106,-27158692.503906,7074084.419109,0.000000,8006975.878423,8238989.020262,-9222275.951230,11138628.005967
1107,-27156904.705933,7074339.834268,0.000000,8006975.878423,8238989.020262,-2168090.882723,11138628.005967
1108,-27156770.229126,7074359.060142,0.000000,8006975.878423,8238989.020262,5102716.845004,11138628.005967
1109,-27145235.899414,7076015.251989,0.000000,8006975.878423,8238989.020262,-1974363.598778,11138628.005967
1110,-27130606.092773,7078136.247250,0.000000,8006975.878423,8238989.020262,-901447.939255,11138628.005967
1111,-27124946.740234,7078962.821499,0.000000,8006975.878423,8238989.020262,-635029.295250,11138628.005967
1112,-27124654.039063,7079005.664271,0.000000,8006975.878423,8238989.020262,-567041.304065,11138628.005967
1113,-27124435.542969,7079037.651545,0.000000,8006975.878423,8238989.020262,-2496206.742405,11138628.005967
1114,-27122372.718262,7079339.893478,0.000000,8006975.878423,8238989.020262,501910.694067,11138628.005967
1115,-27117833.980469,7080006.491579,0.000000,8006975.878423,8238989.020262,737626.076935,11138628.005967
1116,-27114739.457520,7080462.232424,0.000000,8006975.878423,8238989.020262,-962213.931476,11138628.005967
1117,-27105110.708740,7081886.784729,0.000000,8006975.878423,8238989.020262,-3044996.124605,11138628.005967
1118,-27096201.162109,7083213.683896,0.000000,8006975.878423,8238989.020262,4739554.717306,11138628.005967
1119,-27094795.777344,7083423.755667,0.000000,8006975.878423,8238989.020262,1316187.192012,11138628.005967
1120,-27087417.066406,7084530.129828,0.000000,8006975.878423,8238989.020262,1718605.386364,11138628.005967
1121,-27085305.996094,7084847.727016,0.000000,8006975.878423,8238989.020262,15049553.935523,11138628.005967
1122,-27077643.078125,7086004.527451,0.000000,8006975.878423,8238989.020262,-1499935.999310,11138628.005967
1123,-27063827.492188,7088105.832398,0.000000,8006975.878423,8238989.020262,-1319842.207127,11138628.005967
1124,-27051375.300781,7090017.054807,0.000000,8006975.878423,8238989.020262,-997036.302605,11138628.005967
1125,-27045020.186523,7090998.780161,0.000000,8006975.878423,8238989.020262,2959480.401997,11138628.005967
1126,-27044758.531250,7091039.291534,0.000000,8006975.878423,8238989.020262,-2089601.908258,11138628.005967
1127,-27039819.941406,7091805.275256,0.000000,8006975.878423,8238989.020262,278353.711574,11138628.005967
1128,-27037432.328125,7092176.521112,0.000000,8006975.878423,8238989.020262,230175.063169,11138628.005967
1129,-27035448.832031,7092485.388861,0.000000,8006975.878423,8238989.020262,-17681.092417,11138628.005967
1130,-27034934.941406,7092565.479019,0.000000,8006975.878423,8238989.020262,5226464.115161,11138628.005967
1131,-27031443.468750,7093110.364656,0.000000,8006975.878423,8238989.020262,-323084.376069,11138628.005967
1132,-27028184.449219,7093620.133341,0.000000,8006975.878423,8238989.020262,1500731.316898,11138628.005967
1133,-27025706.996094,7094008.400396,0.000000,8006975.878423,8238989.020262,-10289903.722403,11138628.005967
1134,-27025123.859375,7094099.883805,0.000000,8006975.878423,8238989.020262,446087.182835,11138628.005967
1135,-27023628.968750,7094334.568343,0.000000,8006975.878423,8238989.020262,-5613909.666978,11138628.005967
1136,-27018306.021484,7095172.136286,0.000000,8006975.878423,8238989.020262,9295.318874,11138628.005967
1137,-27018232.361328,7095183.747688,0.000000,8006975.878423,8238989.020262,-836078.238504,11138628.005967
1138,-27017658.464844,7095274.233309,0.000000,8006975.878423,8238989.020262,-2162729.079534,11138628.005967
1139,-27011918.675781,7096181.128468,0.000000,8006975.878423,8238989.020262,-6645719.823955,11138628.005967
1140,-27009758.197266,7096523.386222,0.000000,8006975.878423,8238989.020262,-996276.490323,11138628.005967
1141,-27009343.128418,7096589.196713,0.000000,8006975.878423,8238989.020262,-168907.060552,11138628.005967
1142,-27005681.624512,7097170.525730,0.000000,8006975.878423,8238989.020262,-775091.771883,11138628.005967
1143,-26993631.481445,7099093.665389,0.000000,8006975.878423,8238989.020262,-367192.673567,11138628.005967
1144,-26992250.991211,7099314.959856,0.000000,8006975.878423,8238989.020262,-1760879.512741,11138628.005967
1145,-26989282.773438,7099791.448064,0.000000,8006975.878423,8238989.020262,-2197474.510741,11138628.005967
1146,-26987066.199219,7100147.879202,0.000000,8006975.878423,8238989.020262,-2468322.525216,11138628.005967
1147,-26961578.460938,7104283.481477,0.000000,8006975.878423,8238989.020262,407032.602565,11138628.005967
1148,-26954376.628906,7105464.401102,0.000000,8006975.878423,8238989.020262,-3640469.273444,11138628.005967
1149,-26925938.171875,7110180.736324,0.000000,8006975.878423,8238989.020262,8315.811418,11138628.005967
1150,-26924520.613281,7110418.046430,0.000000,8006975.878423,8238989.020262,-1551022.456929,11138628.005967
1151,-26914992.357422,7112018.607593,0.000000,8006975.878423,8238989.020262,116165.721298,11138628.005967
1152,-26913363.402832,7112293.191134,0.000000,8006975.878423,8238989.020262,-2343063.097648,11138628.005967
1153,-26912617.004883,7112419.099898,0.000000,8006975.878423,8238989.020262,7365567.688792,11138628.005967
1154,-26908476.345551,7113118.639902,0.000000,8006975.878423,8238989.020262,-3602107.249543,11138628.005967
1155,-26899420.249268,7114654.862328,0.000000,8006975.878423,8238989.020262,-4436453.521532,11138628.005967
1156,-26874763.503906,7118880.906481,0.000000,8006975.878423,8238989.020262,1336175.670423,11138628.005967
1157,-26873833.910156,7119041.475617,0.000000,8006975.878423,8238989.020262,-2335960.976777,11138628.005967
1158,-26872679.996094,7119240.917096,0.000000,8006975.878423,8238989.020262,-163265.812046,11138628.005967
1159,-26872624.942383,7119250.436002,0.000000,8006975.878423,8238989.020262,-2428125.273657,11138628.005967
1160,-26872580.644531,7119258.095426,0.000000,8006975.878423,8238989.020262,-2113992.034332,11138628.005967
1161,-26868409.694092,7119980.200235,0.000000,8006975.878423,8238989.020262,460824.194223,11138628.005967
1162,-26867332.683594,7120166.954712,0.000000,8006975.878423,8238989.020262,-2315924.535436,11138628.005967
1163,-26861531.375977,7121174.986116,0.000000,8006975.878423,8238989.020262,-1027116.314281,11138628.005967
1164,-26859804.852539,7121475.663050,0.000000,8006975.878423,8238989.020262,-2941008.698411,11138628.005967
1165,-26858759.601563,7121657.846208,0.000000,8006975.878423,8238989.020262,-5185683.384067,11138628.005967
1166,-26846560.216797,7123792.567180,0.000000,8006975.878423,8238989.020262,3105800.534502,11138628.005967
1167,-26846495.952148,7123803.853628,0.000000,8006975.878423,8238989.020262,4864171.650829,11138628.005967
1168,-26841306.474609,7124716.672099,0.000000,8006975.878423,8238989.020262,-178436.937914,11138628.005967
1169,-26837823.519073,7125330.888616,0.000000,8006975.878423,8238989.020262,-2067161.510448,11138628.005967
1170,-26837194.611328,7125441.930543,0.000000,8006975.878423,8238989.020262,512417.764127,11138628.005967
1171,-26836596.034180,7125547.655425,0.000000,8006975.878423,8238989.020262,-5124484.055568,11138628.005967
1172,-26835888.887695,7125672.604609,0.000000,8006975.878423,8238989.020262,4776937.007078,11138628.005967
1173,-26830164.643951,7126685.963929,0.000000,8006975.878423,8238989.020262,2493433.433827,11138628.005967
1174,-26826051.175781,7127416.272629,0.000000,8006975.878423,8238989.020262,-3371032.359631,11138628.005967
1175,-26825275.754883,7127554.138575,0.000000,8006975.878423,8238989.020262,-1211468.033588,11138628.005967
1176,-26821876.225586,7128159.295403,0.000000,8006975.878423,8238989.020262,-1228018.915104,11138628.005967
1177,-26818453.191406,7128769.849801,0.000000,8006975.878423,8238989.020262,-2015177.110206,11138628.005967
1178,-26817863.921875,7128875.078529,0.000000,8006975.878423,8238989.020262,3811841.448272,11138628.005967
1179,-26817014.039551,7129026.909682,0.000000,8006975.878423,8238989.020262,-331766.231403,11138628.005967
1180,-26814506.639648,7129475.292925,0.000000,8006975.878423,8238989.020262,6495238.137591,11138628.005967
1181,-26811834.725830,7129953.813833,0.000000,8006975.878423,8238989.020262,-125474.844632,11138628.005967
1182,-26806834.328125,7130851.341499,0.000000,8006975.878423,8238989.020262,-5857542.216757,11138628.005967
1183,-26805053.256836,7131171.655126,0.000000,8006975.878423,8238989.020262,-3017084.268766,11138628.005967
1184,-26793788.718750,7133205.130006,0.000000,8006975.878423,8238989.020262,-2620074.304536,11138628.005967
1185,-26793396.952148,7133276.088560,0.000000,8006975.878423,8238989.020262,-162429.658356,11138628.005967
1186,-26789892.572266,7133911.525664,0.000000,8006975.878423,8238989.020262,-3499806.596983,11138628.005967
1187,-26789728.467773,7133941.313371,0.000000,8006975.878423,8238989.020262,-310790.208217,11138628.005967
1188,-26784387.085938,7134912.387440,0.000000,8006975.878423,8238989.020262,-213146.296468,11138628.005967
1189,-26777516.166016,7136165.881887,0.000000,8006975.878423,8238989.020262,-2793536.239650,11138628.005967
1190,-26769185.359375,7137692.268113,0.000000,8006975.878423,8238989.020262,-433813.511108,11138628.005967
1191,-26766129.523438,7138253.965108,0.000000,8006975.878423,8238989.020262,2519551.738637,11138628.005967
1192,-26765627.681152,7138346.301740,0.000000,8006975.878423,8238989.020262,-1526570.834023,11138628.005967
1193,-26759832.304688,7139414.511717,0.000000,8006975.878423,8238989.020262,2143760.042522,11138628.005967
1194,-26754868.066406,7140332.287621,0.000000,8006975.878423,8238989.020262,-448531.802884,11138628.005967
1195,-26750262.231079,7141186.081431,0.000000,8006975.878423,8238989.020262,3142951.416378,11138628.005967
1196,-26745803.769531,7142014.644548,0.000000,8006975.878423,8238989.020262,-1456364.164965,11138628.005967
1197,-26741357.949463,7142842.903272,0.000000,8006975.878423,8238989.020262,3635507.701692,11138628.005967
1198,-26736301.449219,7143787.413149,0.000000,8006975.878423,8238989.020262,-29639.460910,11138628.005967
1199,-26732648.753906,7144471.346710,0.000000,8006975.878423,8238989.020262,-4510454.450858,11138628.005967
1200,-26732475.576172,7144503.806839,0.000000,8006975.878423,8238989.020262,2218005.633852,11138628.005967
1201,-26731416.000977,7144702.479146,0.000000,8006975.878423,8238989.020262,-619344.087255,11138628.005967
1202,-26731114.730469,7144758.989077,0.000000,8006975.878423,8238989.020262,178174.083735,11138628.005967
1203,-26723408.972656,7146207.556896,0.000000,8006975.878423,8238989.020262,-1508946.590474,11138628.005967
1204,-26720730.413086,7146712.520723,0.000000,8006975.878423,8238989.020262,181714.012202,11138628.005967
1205,-26688288.562500,7152887.173231,0.000000,8006975.878423,8238989.020262,1123184.470575,11138628.005967
1206,-26679589.652344,7154561.249715,0.000000,8006975.878423,8238989.020262,13560458.789218,11138628.005967
1207,-26673984.481445,7155644.066538,0.000000,8006975.878423,8238989.020262,1215090.331924,11138628.005967
1208,-26673866.182755,7155666.954469,0.000000,8006975.878423,8238989.020262,300918.914373,11138628.005967
1209,-26668679.708984,7156671.824425,0.000000,8006975.878423,8238989.020262,26773.773580,11138628.005967
1210,-26667264.316406,7156946.533966,0.000000,8006975.878423,8238989.020262,1947588.432758,11138628.005967
1211,-26664539.269531,7157476.009775,0.000000,8006975.878423,8238989.020262,-1434284.928528,11138628.005967
1212,-26664223.414063,7157537.429697,0.000000,8006975.878423,8238989.020262,-5653726.542560,11138628.005967
1213,-26659836.594727,7158391.530707,0.000000,8006975.878423,8238989.020262,280546.356366,11138628.005967
1214,-26656931.144531,7158958.300446,0.000000,8006975.878423,8238989.020262,1867598.946588,11138628.005967
1215,-26653969.367188,7159536.949282,0.000000,8006975.878423,8238989.020262,1217343.049829,11138628.005967
1216,-26653821.252930,7159565.910306,0.000000,8006975.878423,8238989.020262,4922900.006666,11138628.005967
1217,-26648709.890625,7160566.721669,0.000000,8006975.878423,8238989.020262,270573.629345,11138628.005967
1218,-26647433.157227,7160817.125803,0.000000,8006975.878423,8238989.020262,-153853.727345,11138628.005967
1219,-26635199.398438,7163224.986036,0.000000,8006975.878423,8238989.020262,-2119479.262295,11138628.005967
1220,-26630470.952148,7164159.750641,0.000000,8006975.878423,8238989.020262,-3054912.574734,11138628.005967
1221,-26604297.813477,7169375.275974,0.000000,8006975.878423,8238989.020262,-1122124.856607,11138628.005967
1222,-26602376.833984,7169760.827715,0.000000,8006975.878423,8238989.020262,-1177677.758041,11138628.005967
1223,-26591635.628906,7171923.592607,0.000000,8006975.878423,8238989.020262,-814007.581893,11138628.005967
1224,-26589737.230469,7172307.063595,0.000000,8006975.878423,8238989.020262,146849.679543,11138628.005967
1225,-26579587.066406,7174363.603481,0.000000,8006975.878423,8238989.020262,5768049.510897,11138628.005967
1226,-26559494.876953,7178465.468693,0.000000,8006975.878423,8238989.020262,2143884.491757,11138628.005967
1227,-26555432.390625,7179299.828704,0.000000,8006975.878423,8238989.020262,-467026.363523,11138628.005967
1228,-26545544.185421,7181337.698495,0.000000,8006975.878423,8238989.020262,-619316.494793,11138628.005967
1229,-26541364.958496,7182201.987218,0.000000,8006975.878423,8238989.020262,-504075.471938,11138628.005967
1230,-26540883.090332,7182301.754487,0.000000,8006975.878423,8238989.020262,-1540899.199284,11138628.005967
1231,-26539378.605469,7182613.398827,0.000000,8006975.878423,8238989.020262,6016330.957120,11138628.005967
1232,-26533071.582031,7183922.359779,0.000000,8006975.878423,8238989.020262,-1586250.801455,11138628.005967
1233,-26532410.704834,7184059.752142,0.000000,8006975.878423,8238989.020262,220292.224910,11138628.005967
1234,-26527556.673340,7185070.234377,0.000000,8006975.878423,8238989.020262,3096675.766283,11138628.005967
1235,-26525089.626953,7185584.725203,0.000000,8006975.878423,8238989.020262,-4895405.781849,11138628.005967
1236,-26510803.317139,7188576.203248,0.000000,8006975.878423,8238989.020262,-1010694.654399,11138628.005967
1237,-26510764.681641,7188584.321367,0.000000,8006975.878423,8238989.020262,1998219.565973,11138628.005967
1238,-26510410.496094,7188658.750138,0.000000,8006975.878423,8238989.020262,-2623448.813003,11138628.005967
1239,-26496868.280273,7191514.049203,0.000000,8006975.878423,8238989.020262,1555595.337617,11138628.005967
1240,-26495593.775391,7191783.727113,0.000000,8006975.878423,8238989.020262,-3647595.148269,11138628.005967
1241,-26488883.579102,7193206.276280,0.000000,8006975.878423,8238989.020262,-894806.393428,11138628.005967
1242,-26487702.593750,7193457.114259,0.000000,8006975.878423,8238989.020262,108498.942827,11138628.005967
1243,-26481700.279297,7194734.168509,0.000000,8006975.878423,8238989.020262,-2039941.202975,11138628.005967
1244,-26457047.884033,7200017.383859,0.000000,8006975.878423,8238989.020262,-528235.063169,11138628.005967
1245,-26455093.218262,7200438.909055,0.000000,8006975.878423,8238989.020262,2644954.288240,11138628.005967
1246,-26447338.227539,7202115.073896,0.000000,8006975.878423,8238989.020262,-1438390.793346,11138628.005967
1247,-26440679.398438,7203559.149196,0.000000,8006975.878423,8238989.020262,-1160705.896320,11138628.005967
1248,-26422511.339844,7207521.887811,0.000000,8006975.878423,8238989.020262,8033368.806420,11138628.005967
1249,-26420891.164063,7207876.885750,0.000000,8006975.878423,8238989.020262,-6019518.956663,11138628.005967
1250,-26415736.847656,7209008.006453,0.000000,8006975.878423,8238989.020262,-5541464.376198,11138628.005967
1251,-26405109.669922,7211348.575624,0.000000,8006975.878423,8238989.020262,-2221215.725399,11138628.005967
1252,-26393624.085938,7213890.947798,0.000000,8006975.878423,8238989.020262,-3060706.606802,11138628.005967
1253,-26385065.863281,7215793.938431,0.000000,8006975.878423,8238989.020262,-4391285.652780,11138628.005967
1254,-26376672.949219,7217667.297358,0.000000,8006975.878423,8238989.020262,-1298221.371677,11138628.005967
1255,-26376216.124023,7217769.466421,0.000000,8006975.878423,8238989.020262,-1855125.735286,11138628.005967
1256,-26362964.558594,7220742.269947,0.000000,8006975.878423,8238989.020262,-981262.644066,11138628.005967
1257,-26360038.965820,7221400.952241,0.000000,8006975.878423,8238989.020262,-1164430.539099,11138628.005967
1258,-26359107.957031,7221610.743556,0.000000,8006975.878423,8238989.020262,1032918.761068,11138628.005967
1259,-26353055.867188,7222976.618531,0.000000,8006975.878423,8238989.020262,-1261115.251642,11138628.005967
1260,-26351900.585938,7223237.765793,0.000000,8006975.878423,8238989.020262,1651094.107198,11138628.005967
1261,-26351811.296875,7223257.954820,0.000000,8006975.878423,8238989.020262,2080890.129710,11138628.005967
1262,-26343969.754883,7225034.099687,0.000000,8006975.878423,8238989.020262,-1010849.629650,11138628.005967
1263,-26341453.197754,7225605.412146,0.000000,8006975.878423,8238989.020262,-1922148.797669,11138628.005967
1264,-26340929.967773,7225724.275923,0.000000,8006975.878423,8238989.020262,6502270.208936,11138628.005967
1265,-26335067.861328,7227057.855653,0.000000,8006975.878423,8238989.020262,-311098.180361,11138628.005967
1266,-26327620.617188,7228756.982012,0.000000,8006975.878423,8238989.020262,-2973393.282993,11138628.005967
