#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
127,-33611794.125000,8286407.092652,0.000000,7960993.842271,8187161.879957,-1238640.611702,11049379.189569
128,-33585244.621094,8273763.142019,0.000000,7960993.842271,8187161.879957,-567595.986295,11049379.189569
129,-33550755.167969,8257406.366827,0.000000,7960993.842271,8187161.879957,1120032.804078,11049379.189569
130,-33535055.839844,8249986.642929,0.000000,7960993.842271,8187161.879957,3835169.656448,11049379.189569
131,-33468265.548889,8218601.884795,0.000000,7960993.842271,8187161.879957,1225828.904394,11049379.189569
132,-33465482.105469,8217300.347478,0.000000,7960993.842271,8187161.879957,2092835.447867,11049379.189569
133,-33453497.041016,8211702.014299,0.000000,7960993.842271,8187161.879957,-613056.236214,11049379.189569
134,-33437677.424805,8204327.163027,0.000000,7960993.842271,8187161.879957,-4901256.634999,11049379.189569
135,-33403188.351563,8188306.849563,0.000000,7960993.842271,8187161.879957,1226102.609398,11049379.189569
136,-33374182.121094,8174895.116450,0.000000,7960993.842271,8187161.879957,-2665802.533328,11049379.189569
137,-33361408.859375,8169007.067365,0.000000,7960993.842271,8187161.879957,-8955240.632261,11049379.189569
138,-33360318.972656,8168505.176043,0.000000,7960993.842271,8187161.879957,-425141.918228,11049379.189569
139,-33339599.703125,8158979.270282,0.000000,7960993.842271,8187161.879957,-2775531.513304,11049379.189569
140,-33321093.980469,8150495.682717,0.000000,7960993.842271,8187161.879957,-4691181.329796,11049379.189569
141,-33289785.140625,8136195.856476,0.000000,7960993.842271,8187161.879957,-3567187.642264,11049379.189569
142,-33273481.683594,8128776.032604,0.000000,7960993.842271,8187161.879957,979323.935374,11049379.189569
143,-33260612.238281,8122931.926365,0.000000,7960993.842271,8187161.879957,2404166.057375,11049379.189569
144,-33198220.562500,8094761.260907,0.000000,7960993.842271,8187161.879957,2995076.299985,11049379.189569
145,-33173894.351563,8083850.764254,0.000000,7960993.842271,8187161.879957,-425068.559142,11049379.189569
146,-33165237.761719,8079978.163334,0.000000,7960993.842271,8187161.879957,-1236380.452310,11049379.189569
147,-33157511.596924,8076526.216086,0.000000,7960993.842271,8187161.879957,-5452915.162255,11049379.189569
148,-33116528.621094,8058285.498360,0.000000,7960993.842271,8187161.879957,1634989.316421,11049379.189569
149,-33105745.746094,8053505.869959,0.000000,7960993.842271,8187161.879957,-2066664.843939,11049379.189569
150,-33064728.058594,8035399.383664,0.000000,7960993.842271,8187161.879957,166021.716569,11049379.189569
151,-33054477.875000,8030893.259823,0.000000,7960993.842271,8187161.879957,-2368297.240538,11049379.189569
152,-33013151.730469,8012801.643883,0.000000,7960993.842271,8187161.879957,896867.333454,11049379.189569
153,-32996752.785156,8005656.420227,0.000000,7960993.842271,8187161.879957,-2709165.247165,11049379.189569
154,-32992377.300781,8003753.228817,0.000000,7960993.842271,8187161.879957,-1465258.265852,11049379.189569
155,-32986494.523438,8001196.583008,0.000000,7960993.842271,8187161.879957,1979821.737707,11049379.189569
156,-32980953.281250,7998790.644352,0.000000,7960993.842271,8187161.879957,130674.593718,11049379.189569
157,-32960997.703125,7990144.508501,0.000000,7960993.842271,8187161.879957,622534.038654,11049379.189569
158,-32947130.996094,7984153.423602,0.000000,7960993.842271,8187161.879957,4099089.267737,11049379.189569
159,-32934541.402344,7978726.167368,0.000000,7960993.842271,8187161.879957,1131699.016658,11049379.189569
160,-32926012.511719,7975055.973247,0.000000,7960993.842271,8187161.879957,2774500.700100,11049379.189569
161,-32919602.027344,7972300.859783,0.000000,7960993.842271,8187161.879957,3452537.587982,11049379.189569
162,-32900286.058594,7964017.274606,0.000000,7960993.842271,8187161.879957,-1819678.013698,11049379.189569
163,-32897183.593750,7962689.327753,0.000000,7960993.842271,8187161.879957,2801168.674285,11049379.189569
164,-32895115.550781,7961804.534231,0.000000,7960993.842271,8187161.879957,2591914.839253,11049379.189569
165,-32890104.300781,7959661.811188,0.000000,7960993.842271,8187161.879957,-1673434.103811,11049379.189569
166,-32875952.565430,7953620.687148,0.000000,7960993.842271,8187161.879957,-3087832.424034,11049379.189569
167,-32859293.808594,7946528.154321,0.000000,7960993.842271,8187161.879957,-2216296.672051,11049379.189569
168,-32851982.805664,7943421.895318,0.000000,7960993.842271,8187161.879957,4871127.337122,11049379.189569
169,-32843603.007813,7939866.365341,0.000000,7960993.842271,8187161.879957,2857959.909490,11049379.189569
170,-32840553.886719,7938573.912034,0.000000,7960993.842271,8187161.879957,-1191508.302925,11049379.189569
171,-32835615.015625,7936481.889316,0.000000,7960993.842271,8187161.879957,-1044963.177180,11049379.189569
172,-32829934.580078,7934077.975305,0.000000,7960993.842271,8187161.879957,-5471589.921989,11049379.189569
173,-32827759.675781,7933158.203554,0.000000,7960993.842271,8187161.879957,362734.243730,11049379.189569
174,-32827091.675781,7932875.774964,0.000000,7960993.842271,8187161.879957,1468015.783974,11049379.189569
175,-32813677.542969,7927211.291068,0.000000,7960993.842271,8187161.879957,-219580.413288,11049379.189569
