#TradeId,ResultId,ResultType,ResultValue
PutCallBondTrade,lgmCalibrationModelAlphas[11],double,0.009416352047
PutCallBondTrade,lgmCalibrationModelAlphas[12],double,0.008950699832
PutCallBondTrade,lgmCalibrationModelAlphas[13],double,0.009426492762
PutCallBondTrade,lgmCalibrationModelAlphas[14],double,0.009802576562
PutCallBondTrade,lgmCalibrationModelAlphas[15],double,0.010191111528
PutCallBondTrade,lgmCalibrationModelAlphas[16],double,0.009449763483
PutCallBondTrade,lgmCalibrationModelAlphas[17],double,0.009914033348
PutCallBondTrade,lgmCalibrationModelAlphas[18],double,0.010269255422
PutCallBondTrade,lgmCalibrationModelAlphas[19],double,0.010619198374
PutCallBondTrade,lgmCalibrationModelAlphas[20],double,0.009686540346
PutCallBondTrade,lgmCalibrationModelAlphas[21],double,0.010412739357
PutCallBondTrade,lgmCalibrationModelAlphas[22],double,0.010601225332
PutCallBondTrade,lgmCalibrationModelAlphas[23],double,0.010751050115
PutCallBondTrade,lgmCalibrationModelAlphas[24],double,0.010195445660
PutCallBondTrade,lgmCalibrationModelAlphas[25],double,0.011238990665
PutCallBondTrade,lgmCalibrationModelAlphas[26],double,0.011488489460
PutCallBondTrade,lgmCalibrationModelAlphas[27],double,0.011539001288
PutCallBondTrade,lgmCalibrationModelAlphas[28],double,0.008806932918
PutCallBondTrade,lgmCalibrationModelAlphas[29],double,0.011533371643
PutCallBondTrade,lgmCalibrationModelAlphas[30],double,0.012016830913
PutCallBondTrade,lgmCalibrationModelAlphas[31],double,0.021543205561
PutCallBondTrade,lgmCalibrationModelHwSigmas[0],double,0.006839861959
PutCallBondTrade,lgmCalibrationModelHwSigmas[1],double,0.006972923003
PutCallBondTrade,lgmCalibrationModelHwSigmas[2],double,0.006961096794
PutCallBondTrade,lgmCalibrationModelHwSigmas[3],double,0.006988137748
PutCallBondTrade,lgmCalibrationModelHwSigmas[4],double,0.006982754059
PutCallBondTrade,lgmCalibrationModelHwSigmas[5],double,0.007104176719
PutCallBondTrade,lgmCalibrationModelHwSigmas[6],double,0.007252633826
PutCallBondTrade,lgmCalibrationModelHwSigmas[7],double,0.007452589454
PutCallBondTrade,lgmCalibrationModelHwSigmas[8],double,0.007675470829
PutCallBondTrade,lgmCalibrationModelHwSigmas[9],double,0.008005554141
PutCallBondTrade,lgmCalibrationModelHwSigmas[10],double,0.008291343330
PutCallBondTrade,lgmCalibrationModelHwSigmas[11],double,0.008605216298
PutCallBondTrade,lgmCalibrationModelHwSigmas[12],double,0.008119391969
PutCallBondTrade,lgmCalibrationModelHwSigmas[13],double,0.008487276842
PutCallBondTrade,lgmCalibrationModelHwSigmas[14],double,0.008759402700
PutCallBondTrade,lgmCalibrationModelHwSigmas[15],double,0.009037989324
PutCallBondTrade,lgmCalibrationModelHwSigmas[16],double,0.008318760463
PutCallBondTrade,lgmCalibrationModelHwSigmas[17],double,0.008661718703
PutCallBondTrade,lgmCalibrationModelHwSigmas[18],double,0.008904482319
PutCallBondTrade,lgmCalibrationModelHwSigmas[19],double,0.009138553812
PutCallBondTrade,lgmCalibrationModelHwSigmas[20],double,0.008275181683
PutCallBondTrade,lgmCalibrationModelHwSigmas[21],double,0.008828559805
PutCallBondTrade,lgmCalibrationModelHwSigmas[22],double,0.008920659261
PutCallBondTrade,lgmCalibrationModelHwSigmas[23],double,0.008977106980
PutCallBondTrade,lgmCalibrationModelHwSigmas[24],double,0.008452520362
PutCallBondTrade,lgmCalibrationModelHwSigmas[25],double,0.009247478743
PutCallBondTrade,lgmCalibrationModelHwSigmas[26],double,0.009380016240
PutCallBondTrade,lgmCalibrationModelHwSigmas[27],double,0.009351054695
PutCallBondTrade,lgmCalibrationModelHwSigmas[28],double,0.007085587496
PutCallBondTrade,lgmCalibrationModelHwSigmas[29],double,0.009207719751
PutCallBondTrade,lgmCalibrationModelHwSigmas[30],double,0.009522203782
PutCallBondTrade,lgmCalibrationModelHwSigmas[31],double,0.016943751048
PutCallBondTrade,lgmCalibrationModelKappas[0],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[1],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[2],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[3],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[4],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[5],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[6],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[7],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[8],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[9],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[10],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[11],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[12],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[13],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[14],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[15],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[16],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[17],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[18],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[19],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[20],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[21],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[22],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[23],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[24],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[25],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[26],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[27],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[28],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[29],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[30],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelKappas[31],double,0.030000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[0],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[1],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[2],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[3],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[4],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[5],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[6],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[7],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[8],double,-0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[9],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[10],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[11],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[12],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[13],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[14],double,-0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[15],double,-0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[16],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[17],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[18],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[19],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[20],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[21],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[22],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[23],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[24],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[25],double,-0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[26],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[27],double,-0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[28],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[29],double,-0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[30],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketValueDiffs[31],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[0],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[1],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[2],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[3],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[4],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[5],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[6],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[7],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[8],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[9],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[10],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[11],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[12],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[13],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[14],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[15],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[16],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[17],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[18],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[19],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[20],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[21],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[22],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[23],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[24],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[25],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[26],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[27],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[28],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[29],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[30],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelMarketVolDiffs[31],double,0.000000000000
PutCallBondTrade,lgmCalibrationModelValues[0],double,0.009377557282
PutCallBondTrade,lgmCalibrationModelValues[1],double,0.013037650133
PutCallBondTrade,lgmCalibrationModelValues[2],double,0.015570093687
PutCallBondTrade,lgmCalibrationModelValues[3],double,0.017389257687
PutCallBondTrade,lgmCalibrationModelValues[4],double,0.018714678023
PutCallBondTrade,lgmCalibrationModelValues[5],double,0.019887290213
PutCallBondTrade,lgmCalibrationModelValues[6],double,0.020789799580
PutCallBondTrade,lgmCalibrationModelValues[7],double,0.021531116911
PutCallBondTrade,lgmCalibrationModelValues[8],double,0.022127146903
PutCallBondTrade,lgmCalibrationModelValues[9],double,0.022628058607
PutCallBondTrade,lgmCalibrationModelValues[10],double,0.023015194174
PutCallBondTrade,lgmCalibrationModelValues[11],double,0.023300509018
PutCallBondTrade,lgmCalibrationModelValues[12],double,0.023231329680
PutCallBondTrade,lgmCalibrationModelValues[13],double,0.023101278057
PutCallBondTrade,lgmCalibrationModelValues[14],double,0.022873841280
PutCallBondTrade,lgmCalibrationModelValues[15],double,0.022549103881
PutCallBondTrade,lgmCalibrationModelValues[16],double,0.021916482320
PutCallBondTrade,lgmCalibrationModelValues[17],double,0.021210809985
PutCallBondTrade,lgmCalibrationModelValues[18],double,0.020383698008
PutCallBondTrade,lgmCalibrationModelValues[19],double,0.019501801018
PutCallBondTrade,lgmCalibrationModelValues[20],double,0.018429684863
PutCallBondTrade,lgmCalibrationModelValues[21],double,0.017217448040
PutCallBondTrade,lgmCalibrationModelValues[22],double,0.015946901028
PutCallBondTrade,lgmCalibrationModelValues[23],double,0.014590774838
PutCallBondTrade,lgmCalibrationModelValues[24],double,0.013114760300
PutCallBondTrade,lgmCalibrationModelValues[25],double,0.011570465899
PutCallBondTrade,lgmCalibrationModelValues[26],double,0.009940257555
PutCallBondTrade,lgmCalibrationModelValues[27],double,0.008229796833
PutCallBondTrade,lgmCalibrationModelValues[28],double,0.006357952822
PutCallBondTrade,lgmCalibrationModelValues[29],double,0.004448555232
PutCallBondTrade,lgmCalibrationModelValues[30],double,0.002483038504
PutCallBondTrade,lgmCalibrationModelValues[31],double,0.000701646067
PutCallBondTrade,lgmCalibrationModelVols[0],double,0.006052333333
PutCallBondTrade,lgmCalibrationModelVols[1],double,0.006113277778
PutCallBondTrade,lgmCalibrationModelVols[2],double,0.006131645646
PutCallBondTrade,lgmCalibrationModelVols[3],double,0.006146750000
PutCallBondTrade,lgmCalibrationModelVols[4],double,0.006163266484
PutCallBondTrade,lgmCalibrationModelVols[5],double,0.006191020833
PutCallBondTrade,lgmCalibrationModelVols[6],double,0.006230416667
PutCallBondTrade,lgmCalibrationModelVols[7],double,0.006285250000
PutCallBondTrade,lgmCalibrationModelVols[8],double,0.006361956164
PutCallBondTrade,lgmCalibrationModelVols[9],double,0.006450255479
PutCallBondTrade,lgmCalibrationModelVols[10],double,0.006550147945
PutCallBondTrade,lgmCalibrationModelVols[11],double,0.006663500000
PutCallBondTrade,lgmCalibrationModelVols[12],double,0.006726566210
PutCallBondTrade,lgmCalibrationModelVols[13],double,0.006799654566
PutCallBondTrade,lgmCalibrationModelVols[14],double,0.006884264840
PutCallBondTrade,lgmCalibrationModelVols[15],double,0.006979083333
PutCallBondTrade,lgmCalibrationModelVols[16],double,0.007021540984
PutCallBondTrade,lgmCalibrationModelVols[17],double,0.007072294171
PutCallBondTrade,lgmCalibrationModelVols[18],double,0.007132724954
PutCallBondTrade,lgmCalibrationModelVols[19],double,0.007202833333
PutCallBondTrade,lgmCalibrationModelVols[20],double,0.007232829685
PutCallBondTrade,lgmCalibrationModelVols[21],double,0.007269336411
PutCallBondTrade,lgmCalibrationModelVols[22],double,0.007308234382
PutCallBondTrade,lgmCalibrationModelVols[23],double,0.007350762540
PutCallBondTrade,lgmCalibrationModelVols[24],double,0.007388048792
PutCallBondTrade,lgmCalibrationModelVols[25],double,0.007429823985
PutCallBondTrade,lgmCalibrationModelVols[26],double,0.007476084359
PutCallBondTrade,lgmCalibrationModelVols[27],double,0.007523500000
PutCallBondTrade,lgmCalibrationModelVols[28],double,0.007530974429
PutCallBondTrade,lgmCalibrationModelVols[29],double,0.007543765297
PutCallBondTrade,lgmCalibrationModelVols[30],double,0.007556147945
PutCallBondTrade,lgmCalibrationModelVols[31],double,0.007568530594
PutCallBondTrade,lgmCalibrationTimes[0],double,0.246575342466
PutCallBondTrade,lgmCalibrationTimes[1],double,0.498630136986
PutCallBondTrade,lgmCalibrationTimes[2],double,0.756164383562
PutCallBondTrade,lgmCalibrationTimes[3],double,1.005479452055
PutCallBondTrade,lgmCalibrationTimes[4],double,1.246575342466
PutCallBondTrade,lgmCalibrationTimes[5],double,1.504109589041
PutCallBondTrade,lgmCalibrationTimes[6],double,1.753424657534
PutCallBondTrade,lgmCalibrationTimes[7],double,2.002739726027
PutCallBondTrade,lgmCalibrationTimes[8],double,2.252054794521
PutCallBondTrade,lgmCalibrationTimes[9],double,2.501369863014
PutCallBondTrade,lgmCalibrationTimes[10],double,2.750684931507
PutCallBondTrade,lgmCalibrationTimes[11],double,3.002739726027
PutCallBondTrade,lgmCalibrationTimes[12],double,3.249315068493
PutCallBondTrade,lgmCalibrationTimes[13],double,3.498630136986
PutCallBondTrade,lgmCalibrationTimes[14],double,3.750684931507
PutCallBondTrade,lgmCalibrationTimes[15],double,4.002739726027
PutCallBondTrade,lgmCalibrationTimes[16],double,4.249315068493
PutCallBondTrade,lgmCalibrationTimes[17],double,4.501369863014
PutCallBondTrade,lgmCalibrationTimes[18],double,4.753424657534
PutCallBondTrade,lgmCalibrationTimes[19],double,5.005479452055
PutCallBondTrade,lgmCalibrationTimes[20],double,5.249315068493
PutCallBondTrade,lgmCalibrationTimes[21],double,5.501369863014
PutCallBondTrade,lgmCalibrationTimes[22],double,5.753424657534
PutCallBondTrade,lgmCalibrationTimes[23],double,6.010958904110
PutCallBondTrade,lgmCalibrationTimes[24],double,6.249315068493
PutCallBondTrade,lgmCalibrationTimes[25],double,6.501369863014
PutCallBondTrade,lgmCalibrationTimes[26],double,6.758904109589
PutCallBondTrade,lgmCalibrationTimes[27],double,7.008219178082
PutCallBondTrade,lgmCalibrationTimes[28],double,7.249315068493
PutCallBondTrade,lgmCalibrationTimes[29],double,7.506849315068
PutCallBondTrade,lgmCalibrationTimes[30],double,7.756164383562
PutCallBondTrade,lgmCalibrationTimes[31],double,8.005479452055
PutCallBondTrade,strippedBondNpv,double,1.118584997843
PutCallBondTrade,strippedBondSettlementValue,double,1.118578087457
